ID,Fecha,Latitud,Longitud,Temperatura,Rumbo,Velocidad,Metadatos
300234066899350,2020-06-29 14:00:00,43.5219,-4.2,20.4,-,-,n/a
300234066899350,2020-06-29 13:30:00,43.5231,-4.19957,20.3,-,-,n/a
300234066899350,2020-06-29 13:00:00,43.5241,-4.2,20.1,-,-,n/a
300234066899350,2020-06-29 12:30:00,43.5239,-4.20086,20.1,-,-,n/a
300234066899350,2020-06-29 12:00:00,43.5241,-4.20207,20.0,-,-,n/a
300234066899350,2020-06-29 11:30:00,43.5236,-4.2037,19.9,-,-,n/a
300234066899350,2020-06-29 11:00:00,43.523,-4.20508,19.9,-,-,n/a
300234066899350,2020-06-29 10:30:00,43.5226,-4.20594,19.9,-,-,n/a
300234066899350,2020-06-29 10:00:00,43.522,-4.20697,19.8,-,-,n/a
300234066899350,2020-06-29 09:30:00,43.5207,-4.20749,19.8,-,-,n/a
300234066899350,2020-06-29 09:00:00,43.5196,-4.20757,19.8,-,-,n/a
300234066899350,2020-06-29 08:30:00,43.5181,-4.20688,19.8,-,-,n/a
300234066899350,2020-06-29 08:00:00,43.5165,-4.20559,19.8,-,-,n/a
300234066899350,2020-06-29 07:30:00,43.5152,-4.20422,19.8,-,-,n/a
300234066899350,2020-06-29 07:00:00,43.514,-4.20319,19.8,-,-,n/a
300234066899350,2020-06-29 06:30:00,43.5134,-4.20147,19.8,-,-,n/a
300234066899350,2020-06-29 06:00:00,43.5122,-4.19906,19.7,-,-,n/a
300234066899350,2020-06-29 05:30:00,43.5129,-4.19562,19.7,-,-,n/a
300234066899350,2020-06-29 05:00:00,43.5143,-4.19183,19.7,-,-,n/a
300234066899350,2020-06-29 04:30:00,43.5157,-4.18814,19.8,-,-,n/a
300234066899350,2020-06-29 04:00:00,43.5172,-4.1847,19.8,-,-,n/a
300234066899350,2020-06-29 03:30:00,43.5187,-4.181,19.8,-,-,n/a
300234066899350,2020-06-29 03:00:00,43.5209,-4.17747,19.8,-,-,n/a
300234066899350,2020-06-29 02:30:00,43.5227,-4.17446,19.8,-,-,n/a
300234066899350,2020-06-29 02:00:00,43.5255,-4.17154,19.8,-,-,n/a
300234066899350,2020-06-29 01:30:00,43.5278,-4.16913,19.8,-,-,n/a
300234066899350,2020-06-29 01:00:00,43.5305,-4.16707,19.7,-,-,n/a
300234066899350,2020-06-29 00:30:00,43.5333,-4.16603,19.7,-,-,n/a
300234066899350,2020-06-29 00:00:00,43.5362,-4.16638,19.7,-,-,n/a
300234066899350,2020-06-28 23:30:00,43.5399,-4.1681,19.8,-,-,n/a
300234066899350,2020-06-28 23:00:00,43.5436,-4.17145,20.0,-,-,n/a
300234066899350,2020-06-28 22:30:00,43.548,-4.17532,20.1,-,-,n/a
300234066899350,2020-06-28 22:00:00,43.5518,-4.17902,19.8,-,-,n/a
300234066899350,2020-06-28 21:30:00,43.555,-4.18255,19.8,-,-,n/a
300234066899350,2020-06-28 21:00:00,43.5579,-4.18642,19.7,-,-,n/a
300234066899350,2020-06-28 20:30:00,43.5604,-4.19003,19.8,-,-,n/a
300234066899350,2020-06-28 20:00:00,43.5626,-4.19398,19.7,-,-,n/a
300234066899350,2020-06-28 19:30:00,43.5643,-4.1982,19.8,-,-,n/a
300234066899350,2020-06-28 19:00:00,43.5654,-4.20301,19.9,-,-,n/a
300234066899350,2020-06-28 18:30:00,43.5668,-4.2074,20.0,-,-,n/a
300234066899350,2020-06-28 18:00:00,43.5671,-4.21075,20.2,-,-,n/a
300234066899350,2020-06-28 17:30:00,43.567,-4.2129,20.3,-,-,n/a
300234066899350,2020-06-28 17:00:00,43.5675,-4.21368,20.4,-,-,n/a
300234066899350,2020-06-28 16:30:00,43.5681,-4.21351,20.7,-,-,n/a
300234066899350,2020-06-28 16:00:00,43.5681,-4.21256,20.8,-,-,n/a
300234066899350,2020-06-28 15:30:00,43.5681,-4.21032,21.0,-,-,n/a
300234066899350,2020-06-28 15:00:00,43.5678,-4.20731,21.5,-,-,n/a
300234066899350,2020-06-28 14:30:00,43.5678,-4.20396,22.4,-,-,n/a
300234066899350,2020-06-28 14:00:00,43.568,-4.20095,21.0,-,-,n/a
300234066899350,2020-06-28 13:30:00,43.5671,-4.1976,20.8,-,-,n/a
300234066899350,2020-06-28 13:00:00,43.5661,-4.19459,20.7,-,-,n/a
300234066899350,2020-06-28 12:30:00,43.5657,-4.1914,20.5,-,-,n/a
300234066899350,2020-06-28 12:00:00,43.565,-4.18874,20.3,-,-,n/a
300234066899350,2020-06-28 11:30:00,43.5643,-4.18719,20.2,-,-,n/a
300234066899350,2020-06-28 11:00:00,43.5635,-4.1859,20.3,-,-,n/a
300234066899350,2020-06-28 10:30:00,43.5618,-4.18349,20.5,-,-,n/a
300234066899350,2020-06-28 10:00:00,43.5599,-4.17988,20.4,-,-,n/a
300234066899350,2020-06-28 09:30:00,43.5585,-4.17653,20.3,-,-,n/a
300234066899350,2020-06-28 09:00:00,43.5572,-4.17326,20.2,-,-,n/a
300234066899350,2020-06-28 08:30:00,43.5577,-4.16965,20.1,-,-,n/a
300234066899350,2020-06-28 08:00:00,43.5592,-4.16603,20.0,-,-,n/a
300234066899350,2020-06-28 07:30:00,43.5607,-4.16242,19.8,-,-,n/a
300234066899350,2020-06-28 07:00:00,43.5626,-4.15898,19.7,-,-,n/a
300234066899350,2020-06-28 06:30:00,43.5657,-4.15554,19.7,-,-,n/a
300234066899350,2020-06-28 06:00:00,43.5691,-4.15296,19.7,-,-,n/a
300234066899350,2020-06-28 05:30:00,43.5729,-4.15124,19.7,-,-,n/a
300234066899350,2020-06-28 05:00:00,43.5765,-4.15012,19.6,-,-,n/a
300234066899350,2020-06-28 04:30:00,43.5796,-4.15038,19.6,-,-,n/a
300234066899350,2020-06-28 04:00:00,43.5832,-4.15073,19.6,-,-,n/a
300234066899350,2020-06-28 03:30:00,43.5864,-4.15202,19.6,-,-,n/a
300234066899350,2020-06-28 03:00:00,43.5906,-4.15348,19.6,-,-,n/a
300234066899350,2020-06-28 02:30:00,43.5937,-4.15606,19.5,-,-,n/a
300234066899350,2020-06-28 02:00:00,43.5967,-4.15915,19.5,-,-,n/a
300234066899350,2020-06-28 01:30:00,43.5989,-4.16234,19.5,-,-,n/a
300234066899350,2020-06-28 01:00:00,43.6001,-4.16621,19.5,-,-,n/a
300234066899350,2020-06-28 00:30:00,43.6008,-4.16965,19.5,-,-,n/a
300234066899350,2020-06-28 00:00:00,43.6013,-4.17352,19.4,-,-,n/a
300234066899350,2020-06-27 23:30:00,43.601,-4.1767,19.4,-,-,n/a
300234066899350,2020-06-27 23:00:00,43.5998,-4.17979,19.5,-,-,n/a
300234066899350,2020-06-27 22:30:00,43.5989,-4.18237,19.5,-,-,n/a
300234066899350,2020-06-27 22:00:00,43.5979,-4.18392,19.5,-,-,n/a
300234066899350,2020-06-27 21:30:00,43.5971,-4.18487,19.5,-,-,n/a
300234066899350,2020-06-27 21:00:00,43.5959,-4.18521,19.6,-,-,n/a
300234066899350,2020-06-27 20:30:00,43.5952,-4.1847,19.6,-,-,n/a
300234066899350,2020-06-27 20:00:00,43.5937,-4.18306,19.6,-,-,n/a
300234066899350,2020-06-27 19:30:00,43.5926,-4.18022,19.9,-,-,n/a
300234066899350,2020-06-27 19:00:00,43.5932,-4.17549,20.0,-,-,n/a
300234066899350,2020-06-27 18:30:00,43.5951,-4.16939,20.0,-,-,n/a
300234066899350,2020-06-27 18:00:00,43.5986,-4.16268,20.3,-,-,n/a
300234066899350,2020-06-27 17:30:00,43.6033,-4.15511,20.4,-,-,n/a
300234066899350,2020-06-27 17:00:00,43.6091,-4.14789,20.6,-,-,n/a
300234066899350,2020-06-27 16:30:00,43.615,-4.14118,20.5,-,-,n/a
300234066899350,2020-06-27 16:00:00,43.6207,-4.13482,20.5,-,-,n/a
300234066899350,2020-06-27 15:30:00,43.6259,-4.12931,20.6,-,-,n/a
300234066899350,2020-06-27 15:00:00,43.6308,-4.12561,20.7,-,-,n/a
300234066899350,2020-06-27 14:30:00,43.6347,-4.12295,20.7,-,-,n/a
300234066899350,2020-06-27 14:00:00,43.6377,-4.12097,21.0,-,-,n/a
300234066899350,2020-06-27 13:30:00,43.6388,-4.11865,21.2,-,-,n/a
300234066899350,2020-06-27 13:00:00,43.6399,-4.11572,21.1,-,-,n/a
300234066899350,2020-06-27 12:30:00,43.6415,-4.11246,21.0,-,-,n/a
300234066899350,2020-06-27 12:00:00,43.6427,-4.10996,21.0,-,-,n/a
300234066899350,2020-06-27 11:30:00,43.6435,-4.10798,21.1,-,-,n/a
300234066899350,2020-06-27 11:00:00,43.644,-4.10515,20.8,-,-,n/a
300234066899350,2020-06-27 10:30:00,43.6449,-4.10231,20.3,-,-,n/a
300234066899350,2020-06-27 10:00:00,43.6458,-4.0993,19.9,-,-,n/a
300234066899350,2020-06-27 09:30:00,43.6468,-4.09551,19.3,-,-,n/a
300234066899350,2020-06-27 09:00:00,43.648,-4.09147,19.1,-,-,n/a
300234066899350,2020-06-27 08:30:00,43.649,-4.0876,18.9,-,-,n/a
300234066899350,2020-06-27 08:00:00,43.6502,-4.08468,18.8,-,-,n/a
300234066899350,2020-06-27 07:30:00,43.6517,-4.08356,18.7,-,-,n/a
300234066899350,2020-06-27 07:00:00,43.6538,-4.08244,18.7,-,-,n/a
300234066899350,2020-06-27 06:30:00,43.6561,-4.0821,18.7,-,-,n/a
300234066899350,2020-06-27 06:00:00,43.6569,-4.08279,18.7,-,-,n/a
300234066899350,2020-06-27 05:30:00,43.6577,-4.0827,18.7,-,-,n/a
300234066899350,2020-06-27 05:00:00,43.6584,-4.08244,18.7,-,-,n/a
300234066899350,2020-06-27 04:30:00,43.6588,-4.08141,18.7,-,-,n/a
300234066899350,2020-06-27 04:00:00,43.6584,-4.08003,18.7,-,-,n/a
300234066899350,2020-06-27 03:30:00,43.6582,-4.07892,18.7,-,-,n/a
300234066899350,2020-06-27 03:00:00,43.6579,-4.07677,18.7,-,-,n/a
300234066899350,2020-06-27 02:30:00,43.657,-4.07401,18.7,-,-,n/a
300234066899350,2020-06-27 02:00:00,43.6558,-4.07075,18.7,-,-,n/a
300234066899350,2020-06-27 01:30:00,43.6548,-4.06679,18.7,-,-,n/a
300234066899350,2020-06-27 01:00:00,43.6537,-4.06197,18.7,-,-,n/a
300234066899350,2020-06-27 00:30:00,43.6529,-4.05621,18.7,-,-,n/a
300234066899350,2020-06-27 00:00:00,43.6525,-4.05002,18.7,-,-,n/a
300234066899350,2020-06-26 23:30:00,43.6527,-4.04357,18.8,-,-,n/a
300234066899350,2020-06-26 23:00:00,43.6525,-4.03712,18.8,-,-,n/a
300234066899350,2020-06-26 22:30:00,43.6535,-4.03076,18.8,-,-,n/a
300234066899350,2020-06-26 22:00:00,43.6548,-4.02388,18.8,-,-,n/a
300234066899350,2020-06-26 21:30:00,43.657,-4.01717,18.8,-,-,n/a
300234066899350,2020-06-26 21:00:00,43.659,-4.0108,18.8,-,-,n/a
300234066899350,2020-06-26 20:30:00,43.662,-4.0047,18.8,-,-,n/a
300234066899350,2020-06-26 20:00:00,43.6645,-3.99859,18.8,-,-,n/a
300234066899350,2020-06-26 19:30:00,43.6666,-3.99171,19.0,-,-,n/a
300234066899350,2020-06-26 19:00:00,43.6689,-3.98595,19.3,-,-,n/a
300234066899350,2020-06-26 18:30:00,43.6715,-3.98199,19.3,-,-,n/a
300234066899350,2020-06-26 18:00:00,43.6739,-3.9807,19.4,-,-,n/a
300234066899350,2020-06-26 17:30:00,43.6762,-3.9801,19.4,-,-,n/a
300234066899350,2020-06-26 17:00:00,43.6783,-3.97873,19.2,-,-,n/a
300234066899350,2020-06-26 16:30:00,43.6797,-3.97623,19.2,-,-,n/a
300234066899350,2020-06-26 16:00:00,43.681,-3.97391,19.0,-,-,n/a
300234066899350,2020-06-26 15:30:00,43.6825,-3.97116,18.8,-,-,n/a
300234066899350,2020-06-26 15:00:00,43.682,-3.96884,18.7,-,-,n/a
300234066899350,2020-06-26 14:30:00,43.6813,-3.96608,18.6,-,-,n/a
300234066899350,2020-06-26 14:00:00,43.6805,-3.96359,18.6,-,-,n/a
300234066899350,2020-06-26 13:30:00,43.6795,-3.96006,18.6,-,-,n/a
300234066899350,2020-06-26 13:00:00,43.6785,-3.95602,18.6,-,-,n/a
300234066899350,2020-06-26 12:30:00,43.6774,-3.95241,18.6,-,-,n/a
300234066899350,2020-06-26 12:00:00,43.6766,-3.94802,18.6,-,-,n/a
300234066899350,2020-06-26 11:30:00,43.675,-3.94209,18.6,-,-,n/a
300234066899350,2020-06-26 11:00:00,43.6732,-3.9353,18.6,-,-,n/a
300234066899350,2020-06-26 10:30:00,43.6723,-3.92713,18.6,-,-,n/a
300234066899350,2020-06-26 10:00:00,43.6709,-3.91706,18.6,-,-,n/a
300234066899350,2020-06-26 09:30:00,43.6699,-3.90752,18.6,-,-,n/a
300234066899350,2020-06-26 09:00:00,43.6688,-3.89823,18.6,-,-,n/a
300234066899350,2020-06-26 08:30:00,43.6686,-3.88954,18.6,-,-,n/a
300234066899350,2020-06-26 08:00:00,43.6683,-3.88163,18.6,-,-,n/a
300234066899350,2020-06-26 07:30:00,43.6689,-3.87398,18.6,-,-,n/a
300234066899350,2020-06-26 07:00:00,43.6695,-3.8671,18.6,-,-,n/a
300234066899350,2020-06-26 06:30:00,43.6701,-3.8603,18.6,-,-,n/a
300234066899350,2020-06-26 06:00:00,43.6704,-3.85265,18.6,-,-,n/a
300234066899350,2020-06-26 05:30:00,43.6702,-3.845,18.5,-,-,n/a
300234066899350,2020-06-26 05:00:00,43.6707,-3.83726,18.6,-,-,n/a
300234066899350,2020-06-26 04:30:00,43.6726,-3.82909,18.6,-,-,n/a
300234066899350,2020-06-26 04:00:00,43.6748,-3.82169,18.6,-,-,n/a
300234066899350,2020-06-26 03:30:00,43.6762,-3.81335,18.6,-,-,n/a
300234066899350,2020-06-26 03:00:00,43.6784,-3.80578,18.6,-,-,n/a
300234066899350,2020-06-26 02:30:00,43.6797,-3.79933,18.6,-,-,n/a
300234066899350,2020-06-26 02:00:00,43.6812,-3.79383,18.6,-,-,n/a
300234066899350,2020-06-26 01:30:00,43.6817,-3.7897,18.7,-,-,n/a
300234066899350,2020-06-26 01:00:00,43.6818,-3.78617,18.6,-,-,n/a
300234066899350,2020-06-26 00:30:00,43.6812,-3.78299,18.6,-,-,n/a
300234066899350,2020-06-26 00:00:00,43.68,-3.78007,18.6,-,-,n/a
300234066899350,2020-06-25 23:30:00,43.678,-3.77783,18.6,-,-,n/a
300234066899350,2020-06-25 23:00:00,43.6762,-3.77482,18.6,-,-,n/a
300234066899350,2020-06-25 22:30:00,43.6736,-3.77207,18.6,-,-,n/a
300234066899350,2020-06-25 22:00:00,43.6697,-3.76837,18.6,-,-,n/a
300234066899350,2020-06-25 21:30:00,43.6658,-3.7639,18.6,-,-,n/a
300234066899350,2020-06-25 21:00:00,43.6622,-3.75839,18.6,-,-,n/a
300234066899350,2020-06-25 20:30:00,43.6595,-3.75255,18.6,-,-,n/a
300234066899350,2020-06-25 20:00:00,43.6567,-3.74601,18.6,-,-,n/a
300234066899350,2020-06-25 19:30:00,43.6543,-3.73922,18.6,-,-,n/a
