$IIWPL,3600.000,N,00300.000,W,Pt.0
$IIWPL,3600.000,N,00337.082,W,Pt.1
$IIWPL,3557.000,N,00337.082,W,Pt.2
$IIWPL,3557.000,N,00300.023,W,Pt.3
$IIWPL,3554.000,N,00300.023,W,Pt.4
$IIWPL,3554.000,N,00337.059,W,Pt.5
$IIWPL,3551.000,N,00337.059,W,Pt.6
$IIWPL,3551.000,N,00300.047,W,Pt.7
$IIWPL,3548.000,N,00300.047,W,Pt.8
$IIWPL,3548.000,N,00337.035,W,Pt.9
$IIWPL,3545.000,N,00337.035,W,Pt.10
$IIWPL,3545.000,N,00300.070,W,Pt.11
$IIWPL,3542.000,N,00300.070,W,Pt.12
$IIWPL,3542.000,N,00337.012,W,Pt.13
